interval_start,interval,geography_type,geography_key,binned.trip_start.count
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372321203,35
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372321203,70
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372321203,114
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372321203,101
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372321203,71
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372321203,107
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372322001,6
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372322001,13
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372322001,13
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372322001,11
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372322001,24
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372322001,19
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372322001,37
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372322001,19
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372322001,13
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372322001,30
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372322002,8
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372322002,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372322002,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372322002,17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372322002,23
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372322002,27
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372322002,16
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372322002,40
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372322002,16
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372322002,23
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372322003,13
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372322003,13
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372322003,16
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372322003,29
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372322003,33
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372322003,16
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372322003,24
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372322003,15
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372322003,20
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372323001,10
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372323001,13
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372323001,15
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372323001,6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372323001,21
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372323001,30
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372323001,40
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372323001,82
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372323001,23
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372323001,25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372323002,26
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372323002,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372323002,27
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372323002,26
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372323002,10
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372323002,23
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372323002,20
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372323002,9
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372323002,6
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,6
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,17
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,17
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,36
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,46
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,45
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,45
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372323003,47
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372323003,21
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372323003,25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372323003,21
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372324001,11
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372324001,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372324001,5
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372324001,5
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372324001,18
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372324001,5
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372324001,5
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372324001,10
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372324001,13
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372324002,28
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372324002,23
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372324002,7
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372324002,10
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372324002,7
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372324002,16
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372324002,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372324002,7
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372324003,13
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372324003,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372324003,6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372324003,16
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372324003,18
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372324003,9
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372324003,7
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372324003,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372324003,8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372324004,7
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372324004,9
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372324004,9
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372324004,55
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372324004,38
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372324004,21
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372324004,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372324005,22
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372324005,11
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372324005,29
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372324005,15
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372324005,23
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372324005,21
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372324005,21
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372324005,6
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372324005,10
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372324005,19
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372325001,17
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372325001,12
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372325001,7
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372325001,10
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372325001,10
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372325001,8
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372325001,11
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372325001,12
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372325001,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372325001,11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372325002,10
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372325002,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372325002,6
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372325002,16
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372325002,8
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372325002,5
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372325002,11
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372325002,8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372325002,8
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372325003,8
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372325003,5
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372325003,6
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372325003,6
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372325004,6
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372325004,11
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372325004,5
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372325004,6
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372325004,13
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,7
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,19
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,32
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,27
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,31
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372326001,35
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372326001,52
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372326001,32
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372326001,35
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372326002,6
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372326002,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372326002,9
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372326002,9
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372326002,7
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372326002,22
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372326002,29
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372326002,17
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372326002,14
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372326003,7
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372326003,6
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372326003,18
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372326003,14
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372326003,19
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372326003,39
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372326003,43
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372326003,22
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372326003,27
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,19
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,39
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,44
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,45
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,35
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,39
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372327001,46
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372327001,47
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372327001,30
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372327001,19
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,42
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,46
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,58
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,25
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,31
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,57
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372327002,150
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372327002,88
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372327002,83
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372327002,105
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,32
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,12
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,15
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,7
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,13
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372327003,8
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372327003,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372327003,7
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372328001,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372328001,10
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372328001,18
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372328001,16
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372328001,8
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372328001,9
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372328001,8
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372328001,10
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372328002,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372328002,16
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372328002,13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372328002,14
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372328002,23
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372328002,23
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372328002,10
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372328002,7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372328002,25
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,10
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,27
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,44
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,24
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,83
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,56
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,55
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372340001,51
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372340001,23
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372340001,36
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372340001,84
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372340002,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372340002,10
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372340002,28
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372340002,72
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372340002,64
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372340002,57
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372340002,14
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372340002,31
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372340002,34
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372340003,11
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372340003,24
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372340003,16
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372340003,36
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372340003,46
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372340003,79
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372340003,19
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372340003,8
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372340003,9
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372340003,11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372340004,6
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372340004,13
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372340004,11
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372340004,23
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372340004,30
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372340004,12
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372340004,9
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372340004,5
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372340004,8
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372340005,7
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372340005,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372340005,8
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372340005,15
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372340005,37
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372340005,25
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372340005,15
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372340005,21
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372340005,24
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372340005,31
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372342001,8
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372342001,10
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372342001,14
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372342001,24
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372342001,49
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372342001,7
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372342001,5
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372342001,7
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,11
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,21
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,38
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,46
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,57
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,72
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372342002,12
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372342002,7
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372342002,6
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372342002,19
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,44
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,79
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,146
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,201
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,313
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,355
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,322
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372342003,155
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372342003,80
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372342003,114
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372342003,130
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,11
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,9
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,12
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,11
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,38
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,30
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,41
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372343001,27
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372343001,20
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372343001,12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372343001,27
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,10
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,17
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,27
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,20
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,25
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,26
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,18
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372343002,13
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372343002,9
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372343002,18
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372343002,19
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,19
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,37
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,66
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,38
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,60
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,75
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,54
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372343003,40
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372343003,16
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372343003,25
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372343003,32
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,26
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,18
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,30
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,99
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,98
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,64
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372343004,35
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372343004,22
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372343004,19
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372343004,24
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372345011,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372345011,13
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372345011,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372345011,5
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372345011,12
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372345011,10
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372345011,14
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372345011,5
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372345012,5
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372345012,12
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372345012,10
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372345012,9
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372345012,7
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372345012,15
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372345012,20
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372345012,11
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372345012,7
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372345012,25
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372345021,17
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372345021,13
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372345021,13
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372345021,15
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372345021,12
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372345021,16
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372345021,12
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372345022,5
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372345022,5
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372345022,13
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372345022,7
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372345022,8
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372345022,19
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372345022,9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372345023,7
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372345023,42
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372345023,17
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372345023,17
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372345023,29
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372345023,29
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372345023,9
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372345023,8
2020-01-01T00:00:00-08:00,P1M,Census Block Groups,060372345023,12
2020-02-01T00:00:00-08:00,P1M,Census Block Groups,060372345023,18
2019-04-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,9
2019-05-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,15
2019-06-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,25
2019-07-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,18
2019-08-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,27
2019-09-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,20
2019-10-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,14
2019-11-01T00:00:00-07:00,P1M,Census Block Groups,060372346001,12
2019-12-01T00:00:00-08:00,P1M,Census Block Groups,060372346001,12
